Id,logId,start_time,end_time,recorded_minutes,code_1_minutes,code_2_minutes,code_3_minutes
5577150313,11538556119,2016-04-29 22:53:00,2016-04-30 06:05:00,433,412,19,2
5577150313,11538556120,2016-04-30 23:22:00,2016-05-01 05:59:00,398,379,18,1
5577150313,11538556121,2016-05-01 21:43:00,2016-05-02 05:10:00,448,431,13,4
5577150313,11560009515,2016-05-02 21:29:30,2016-05-02 23:13:30,105,94,6,5
5577150313,11560009516,2016-05-03 12:25:30,2016-05-03 21:27:30,543,508,34,1
5577150313,11560009517,2016-05-04 10:30:00,2016-05-04 21:03:00,634,603,27,4
5577150313,11568340140,2016-05-05 13:02:00,2016-05-05 14:19:00,78,74,1,3
5577150313,11600721447,2016-05-09 20:14:00,2016-05-10 05:35:00,562,504,37,21
5577150313,11607787833,2016-05-10 21:50:00,2016-05-11 05:45:00,476,431,38,7
6117666160,11413551138,2016-04-16 00:46:00,2016-04-16 07:23:00,398,380,17,1
6117666160,11416558996,2016-04-17 03:22:00,2016-04-17 07:40:00,259,247,12,0
6117666160,11421968301,2016-04-17 15:33:00,2016-04-17 17:03:00,91,89,2,0
6117666160,11422749670,2016-04-17 22:44:00,2016-04-18 00:29:00,106,103,3,0
6117666160,11430191272,2016-04-18 00:52:00,2016-04-18 07:35:00,404,390,10,4
6117666160,11445412645,2016-04-18 23:54:30,2016-04-19 08:05:30,492,465,27,0
6117666160,11445412646,2016-04-19 23:12:30,2016-04-20 07:33:30,502,474,26,2
6117666160,11452486347,2016-04-20 23:47:00,2016-04-21 08:56:00,550,508,37,5
6117666160,11458712407,2016-04-22 00:26:00,2016-04-22 09:31:00,546,496,31,19
6117666160,11463701257,2016-04-22 22:41:30,2016-04-23 07:39:30,539,494,29,16
6117666160,11493525940,2016-04-24 02:04:00,2016-04-24 08:10:00,367,353,13,1
6117666160,11502015693,2016-04-26 23:56:30,2016-04-27 09:12:30,557,542,14,1
6117666160,11504747764,2016-04-27 23:48:00,2016-04-28 06:43:00,416,393,23,0
6117666160,11514386783,2016-04-28 21:43:30,2016-04-29 08:18:30,636,600,28,8
6117666160,11527781112,2016-04-30 23:03:00,2016-05-01 08:37:00,575,507,44,24
6117666160,11568765044,2016-05-04 23:55:00,2016-05-05 06:49:00,415,392,19,4
6117666160,11568765045,2016-05-05 22:56:30,2016-05-06 09:08:30,613,583,26,4
6117666160,11568765046,2016-05-06 13:34:00,2016-05-06 14:58:00,85,75,9,1
6117666160,11576509603,2016-05-07 01:01:00,2016-05-07 07:50:00,410,404,5,1
6117666160,11576509604,2016-05-07 19:41:00,2016-05-07 21:17:00,97,94,1,2
6117666160,11589908471,2016-05-07 22:55:00,2016-05-08 08:57:00,603,555,35,13
6117666160,11589908472,2016-05-08 22:53:30,2016-05-09 07:34:30,522,492,25,5
6775888955,11384442455,2016-04-13 02:49:30,2016-04-13 07:08:30,260,235,17,8
6775888955,11397216255,2016-04-13 23:53:00,2016-04-14 07:13:00,441,423,13,5
6775888955,11400668739,2016-04-15 00:11:00,2016-04-15 06:56:00,406,391,11,4
6962181067,11372617693,2016-04-12 00:23:30,2016-04-12 06:49:30,387,366,18,3
6962181067,11383389803,2016-04-12 23:56:00,2016-04-13 08:05:00,490,448,36,6
6962181067,11384378592,2016-04-13 08:40:00,2016-04-13 09:42:00,63,56,6,1
6962181067,11385239921,2016-04-13 09:52:00,2016-04-13 11:57:00,126,126,0,0
6962181067,11391082858,2016-04-13 23:17:30,2016-04-14 06:51:30,455,432,17,6
6962181067,11392223003,2016-04-14 06:53:00,2016-04-14 08:12:00,80,76,4,0
6962181067,11399562896,2016-04-15 00:23:00,2016-04-15 06:48:00,386,370,14,2
6962181067,11408300019,2016-04-16 01:36:30,2016-04-16 07:41:30,366,357,5,4
6962181067,11415835154,2016-04-17 00:06:30,2016-04-17 07:31:30,446,427,16,3
6962181067,11424306120,2016-04-17 23:13:30,2016-04-18 06:50:30,458,442,13,3
6962181067,11434169235,2016-04-18 23:13:30,2016-04-19 08:07:30,535,476,55,4
6962181067,11441506388,2016-04-19 23:38:00,2016-04-20 06:41:00,424,418,5,1
6962181067,11449886243,2016-04-20 23:10:00,2016-04-21 06:46:00,457,451,6,0
6962181067,11457937567,2016-04-21 23:29:00,2016-04-22 06:43:00,435,425,10,0
6962181067,11464896666,2016-04-22 22:46:30,2016-04-23 07:51:30,546,528,15,3
6962181067,11472150478,2016-04-24 00:00:00,2016-04-24 08:33:00,514,511,3,0
6962181067,11479670086,2016-04-24 23:53:00,2016-04-25 06:47:00,415,400,11,4
6962181067,11488695133,2016-04-25 23:13:30,2016-04-26 06:38:30,446,441,5,0
6962181067,11496026553,2016-04-26 22:56:00,2016-04-27 06:42:00,467,455,11,1
6962181067,11504431352,2016-04-27 23:44:30,2016-04-28 07:16:30,453,440,11,2
6962181067,11511802750,2016-04-28 23:12:00,2016-04-29 06:38:00,447,433,14,0
6962181067,11520934806,2016-04-30 01:29:00,2016-04-30 08:32:00,424,422,2,0
6962181067,11526663776,2016-05-01 00:24:00,2016-05-01 07:29:00,426,411,12,3
6962181067,11534084699,2016-05-01 22:43:00,2016-05-02 06:44:00,482,466,14,2
6962181067,11542593091,2016-05-02 23:50:30,2016-05-03 06:47:30,418,394,17,7
6962181067,11549818349,2016-05-03 23:06:00,2016-05-04 06:40:00,455,442,12,1
6962181067,11557829052,2016-05-04 23:39:00,2016-05-05 07:49:00,491,467,21,3
6962181067,11564797317,2016-05-05 23:22:00,2016-05-06 07:03:00,462,443,15,4
6962181067,11572402930,2016-05-07 03:10:30,2016-05-07 08:43:30,334,298,25,11
6962181067,11579365841,2016-05-07 23:27:00,2016-05-08 08:55:00,569,541,22,6
6962181067,11587333914,2016-05-08 23:30:00,2016-05-09 07:46:00,497,489,8,0
6962181067,11596233059,2016-05-09 22:49:00,2016-05-10 06:49:00,481,469,10,2
6962181067,11605753758,2016-05-10 23:27:00,2016-05-11 07:26:00,480,452,26,2
6962181067,11614342249,2016-05-11 23:06:00,2016-05-12 08:00:00,535,516,17,2
7007744171,11413262371,2016-04-16 14:06:30,2016-04-16 15:27:30,82,79,3,0
7007744171,11536633979,2016-05-01 11:29:30,2016-05-01 12:29:30,61,58,3,0
7086361926,11374876178,2016-04-11 22:11:30,2016-04-12 06:55:30,525,514,9,2
7086361926,11384782524,2016-04-12 23:00:00,2016-04-13 06:44:00,465,451,13,1
7086361926,11393314816,2016-04-13 22:41:00,2016-04-14 06:36:00,476,472,4,0
7086361926,11402209490,2016-04-15 00:19:00,2016-04-15 06:44:00,386,377,8,1
7086361926,11435753721,2016-04-18 22:42:00,2016-04-19 06:44:00,483,472,11,0
7086361926,11443866261,2016-04-19 22:16:00,2016-04-20 06:37:00,502,492,10,0
7086361926,11452159041,2016-04-21 00:06:00,2016-04-21 06:56:00,411,390,14,7
7086361926,11459947346,2016-04-21 23:20:00,2016-04-22 06:47:00,448,428,13,7
7086361926,11475129406,2016-04-24 00:27:00,2016-04-24 12:10:00,704,681,23,0
7086361926,11481756215,2016-04-24 23:15:00,2016-04-25 06:41:00,447,446,1,0
7086361926,11491310648,2016-04-25 22:25:00,2016-04-26 06:44:00,500,485,15,0
7086361926,11498140223,2016-04-26 22:46:00,2016-04-27 06:44:00,479,469,10,0
7086361926,11506304723,2016-04-28 00:43:00,2016-04-28 06:49:00,367,354,9,4
7086361926,11522703526,2016-04-30 01:30:00,2016-04-30 09:38:00,489,485,2,2
7086361926,11528444538,2016-05-01 00:28:00,2016-05-01 07:14:00,407,388,12,7
7086361926,11536298042,2016-05-01 23:15:00,2016-05-02 06:53:00,459,440,16,3
7086361926,11545051498,2016-05-02 23:02:00,2016-05-03 06:42:00,461,456,5,0
7086361926,11552208347,2016-05-03 23:29:00,2016-05-04 06:44:00,436,420,16,0
7086361926,11567152284,2016-05-06 01:15:00,2016-05-06 06:47:00,333,322,10,1
7086361926,11574341026,2016-05-07 00:29:00,2016-05-07 09:36:00,548,530,17,1
7086361926,11581172715,2016-05-08 00:06:00,2016-05-08 08:35:00,510,481,20,9
7086361926,11588926929,2016-05-08 23:31:00,2016-05-09 06:48:00,438,427,11,0
7086361926,11607696585,2016-05-10 23:03:30,2016-05-11 06:45:30,463,451,11,1
7086361926,11615720066,2016-05-11 23:09:30,2016-05-12 06:45:30,457,444,13,0
8053475328,11444501949,2016-04-20 02:29:00,2016-04-20 10:41:00,493,486,4,3
8053475328,11467486051,2016-04-23 03:36:00,2016-04-23 09:12:00,337,331,1,5
8053475328,11576391252,2016-05-07 19:49:00,2016-05-07 21:03:00,75,74,0,1
8378563200,11373088895,2016-04-11 22:19:00,2016-04-12 04:14:00,356,338,16,2
8378563200,11382763276,2016-04-12 20:14:30,2016-04-13 02:28:30,375,341,34,0
8378563200,11382763277,2016-04-13 02:32:00,2016-04-13 04:23:00,112,106,2,4
8378563200,11391590098,2016-04-13 20:40:00,2016-04-14 04:14:00,455,424,28,3
8378563200,11400023617,2016-04-14 21:12:00,2016-04-15 06:04:00,533,513,15,5
8378563200,11409127461,2016-04-15 22:47:00,2016-04-16 07:57:00,551,494,51,6
8378563200,11414152053,2016-04-16 21:07:30,2016-04-16 23:24:30,138,117,18,3
8378563200,11416249771,2016-04-16 23:26:00,2016-04-17 07:07:00,462,433,25,4
8378563200,11420754094,2016-04-17 13:51:00,2016-04-17 15:59:00,129,92,36,1
8378563200,11424513975,2016-04-17 20:49:00,2016-04-18 04:19:00,451,398,49,4
8378563200,11433548828,2016-04-18 21:21:00,2016-04-19 04:21:00,421,387,27,7
8378563200,11441710430,2016-04-19 21:32:30,2016-04-20 04:20:30,409,381,26,2
8378563200,11450382515,2016-04-20 21:23:00,2016-04-21 04:19:00,417,396,17,4
8378563200,11458449548,2016-04-21 20:35:00,2016-04-22 04:23:00,469,441,23,5
8378563200,11465706523,2016-04-22 21:57:00,2016-04-23 07:47:00,591,565,20,6
8378563200,11471818605,2016-04-23 22:53:30,2016-04-24 07:04:30,492,458,28,6
8378563200,11480131819,2016-04-24 21:34:30,2016-04-25 04:15:30,402,388,14,0
8378563200,11489307342,2016-04-25 20:23:00,2016-04-26 06:06:00,584,550,31,3
8378563200,11494852178,2016-04-26 20:29:00,2016-04-27 06:28:00,600,541,47,12
8378563200,11508037626,2016-04-27 21:05:00,2016-04-28 06:20:00,556,506,41,9
8378563200,11512161584,2016-04-28 20:52:30,2016-04-29 06:13:30,562,527,32,3
8378563200,11520206581,2016-04-29 22:03:00,2016-04-30 07:17:00,555,468,71,16
8378563200,11527533844,2016-04-30 22:19:30,2016-05-01 07:17:30,539,475,52,12
8378563200,11534586771,2016-05-01 21:56:00,2016-05-02 04:20:00,385,351,30,4
8378563200,11543250624,2016-05-02 21:12:00,2016-05-03 04:20:00,429,405,21,3
8378563200,11550654115,2016-05-03 22:49:00,2016-05-04 06:45:00,477,441,30,6
8378563200,11557612620,2016-05-04 21:22:00,2016-05-05 04:18:00,417,381,26,10
8378563200,11565147460,2016-05-05 21:46:00,2016-05-06 03:40:00,355,323,23,9
8378563200,11572911643,2016-05-06 21:37:30,2016-05-07 01:48:30,252,228,20,4
8378563200,11572911644,2016-05-07 04:15:00,2016-05-07 08:35:00,261,231,20,10
8378563200,11578970640,2016-05-07 22:59:00,2016-05-08 09:04:00,606,553,41,12
8378563200,11587138241,2016-05-08 21:45:30,2016-05-09 04:23:30,399,359,34,6
8378563200,11595151537,2016-05-09 21:32:30,2016-05-10 04:02:30,391,362,23,6
8378563200,11605715978,2016-05-10 21:52:30,2016-05-11 04:18:30,387,368,18,1
8378563200,11611590375,2016-05-11 21:29:00,2016-05-12 06:34:00,546,499,40,7
8792009665,11375666612,2016-04-12 01:51:00,2016-04-12 10:03:00,493,458,32,3
8792009665,11385348917,2016-04-13 01:18:00,2016-04-13 10:29:00,552,531,18,3
8792009665,11431161768,2016-04-14 02:34:00,2016-04-14 10:56:00,503,486,17,0
8792009665,11431161769,2016-04-15 03:17:00,2016-04-15 09:33:00,377,363,13,1
8792009665,11444600597,2016-04-20 02:13:00,2016-04-20 11:19:00,547,528,15,4
8792009665,11459956046,2016-04-22 02:02:00,2016-04-22 08:48:00,407,391,12,4
8792009665,11466415426,2016-04-23 03:15:00,2016-04-23 09:14:00,360,339,20,1
8792009665,11510924293,2016-04-27 02:11:00,2016-04-27 09:18:00,428,423,5,0
8792009665,11510924294,2016-04-28 02:43:00,2016-04-28 09:38:00,416,402,11,3
8792009665,11514018985,2016-04-29 02:19:00,2016-04-29 09:04:00,406,398,6,2
8792009665,11521265607,2016-04-30 02:20:00,2016-04-30 08:19:00,360,343,15,2
8792009665,11528665309,2016-05-01 01:04:00,2016-05-01 09:50:00,527,503,24,0
8792009665,11536572725,2016-05-02 02:34:30,2016-05-02 09:36:30,423,415,8,0
8792009665,11545482065,2016-05-03 02:00:30,2016-05-03 11:04:30,545,516,27,2
8792009665,11552534115,2016-05-04 02:21:00,2016-05-04 10:03:00,463,439,22,2
