Id,ActivityHour,mean_raw_mets,minutes
1503960366,2016-04-19 01:00:00,10.433333333333334,60
1503960366,2016-04-19 02:00:00,10.033333333333333,60
1503960366,2016-04-19 03:00:00,10.533333333333333,60
1503960366,2016-04-19 04:00:00,10.033333333333333,60
1503960366,2016-04-19 05:00:00,10.033333333333333,60
1503960366,2016-04-19 06:00:00,10.366666666666667,60
1503960366,2016-04-19 07:00:00,15.9,60
1503960366,2016-04-19 08:00:00,27.533333333333335,60
1503960366,2016-04-19 09:00:00,16.766666666666666,60
1503960366,2016-04-19 10:00:00,15.8,60
1503960366,2016-04-19 11:00:00,15.266666666666667,60
1503960366,2016-04-19 12:00:00,30.2,60
1503960366,2016-04-19 13:00:00,36.166666666666664,60
1503960366,2016-04-19 14:00:00,16.2,60
1503960366,2016-04-19 15:00:00,15.3,60
1503960366,2016-04-19 16:00:00,15.033333333333333,60
1503960366,2016-04-19 17:00:00,19.166666666666668,60
1503960366,2016-04-19 18:00:00,25.35,60
1503960366,2016-04-19 19:00:00,19.766666666666666,60
1503960366,2016-04-19 20:00:00,33.766666666666666,60
1503960366,2016-04-19 21:00:00,20.0,60
1503960366,2016-04-19 22:00:00,12.266666666666667,60
1503960366,2016-04-19 23:00:00,25.466666666666665,60
1503960366,2016-04-20 00:00:00,11.4,60
1503960366,2016-04-20 01:00:00,11.233333333333333,60
1503960366,2016-04-20 02:00:00,10.0,60
1503960366,2016-04-20 03:00:00,10.1,60
1503960366,2016-04-20 04:00:00,10.1,60
1503960366,2016-04-20 05:00:00,10.033333333333333,60
1503960366,2016-04-20 06:00:00,10.066666666666666,60
1503960366,2016-04-20 07:00:00,10.9,60
1503960366,2016-04-20 08:00:00,14.866666666666667,60
1503960366,2016-04-20 09:00:00,30.5,60
1503960366,2016-04-20 10:00:00,16.8,60
1503960366,2016-04-20 11:00:00,12.266666666666667,60
1503960366,2016-04-20 12:00:00,13.6,60
1503960366,2016-04-20 13:00:00,13.0,60
1503960366,2016-04-20 14:00:00,24.0,60
1503960366,2016-04-20 15:00:00,20.466666666666665,60
1503960366,2016-04-20 16:00:00,14.933333333333334,60
1503960366,2016-04-20 17:00:00,12.166666666666666,60
1503960366,2016-04-20 18:00:00,24.133333333333333,60
1503960366,2016-04-20 19:00:00,24.866666666666667,60
1503960366,2016-04-20 20:00:00,17.033333333333335,60
1503960366,2016-04-20 21:00:00,17.666666666666668,60
1503960366,2016-04-20 22:00:00,13.1,60
1503960366,2016-04-20 23:00:00,25.366666666666667,60
1503960366,2016-04-21 00:00:00,11.4,60
1503960366,2016-04-21 01:00:00,12.933333333333334,60
1503960366,2016-04-21 02:00:00,11.666666666666666,60
1503960366,2016-04-21 03:00:00,10.066666666666666,60
1503960366,2016-04-21 04:00:00,10.0,60
1503960366,2016-04-21 05:00:00,10.033333333333333,60
1503960366,2016-04-21 06:00:00,10.1,60
1503960366,2016-04-21 07:00:00,10.933333333333334,60
1503960366,2016-04-21 08:00:00,14.966666666666667,60
1503960366,2016-04-21 09:00:00,28.283333333333335,60
1503960366,2016-04-21 10:00:00,16.233333333333334,60
1503960366,2016-04-21 11:00:00,11.7,60
